id,traceId,projectId,type,environment,parentObservationId,startTime,endTime,name,metadata,level,statusMessage,version,input,output,modelParameters,completionStartTime,promptId,createdAt,updatedAt,usageDetails,costDetails,providedCostDetails,model,internalModelId,promptName,promptVersion,latency,timeToFirstToken,inputCost,outputCost,totalCost,inputUsage,outputUsage,totalUsage,traceName,traceTags,traceTimestamp,userId,modelId,inputPrice,outputPrice,totalPrice,parsed_metadata,model,endpoint_id,project_number,latency_seconds,input_tokens,output_tokens,total_tokens,article_word_count,timestamp
aed3704122c6123f,1870e77ea459d800a7562a28c4dfcb1f,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:39:45.411Z,2025-10-22T19:39:45.411Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:39:49.191Z,2025-10-22T19:39:49.192Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:39:45.411,,,,,,{},,,,,,,,,
aed47db9cc653ec8,1870e6db6ba9cd0027bbfe0e95181a3c,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:28:04.380Z,2025-10-22T19:28:04.380Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:28:06.950Z,2025-10-22T19:28:06.950Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:28:04.380,,,,,,{},,,,,,,,,
b0680eaa8db41ece,1870e51f12fa6d005082497151871997,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:56:15.927Z,2025-10-22T18:56:15.927Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:56:18.875Z,2025-10-22T18:56:18.875Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-22 18:56:15.927,,,,,,{},,,,,,,,,
b1782c22daeceef8,1870e430fb5deb00b9448b4c7645c52c,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:39:13.328Z,2025-10-22T18:39:13.328Z,send_error_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:39:16.788Z,2025-10-22T18:39:16.788Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_error_message,[],2025-10-22 18:39:13.328,,,,,,{},,,,,,,,,
b1cb67d436d2de9c,1870e53dedb027004c490f54614ef922,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:58:28.445Z,2025-10-22T18:58:28.445Z,send_error_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:58:30.939Z,2025-10-22T18:58:30.939Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_error_message,[],2025-10-22 18:58:28.445,,,,,,{},,,,,,,,,
b234fe28ce4e6380,1870e5513005ca0019e098410722aded,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:59:51.162Z,2025-10-22T18:59:51.162Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:59:54.212Z,2025-10-22T18:59:54.212Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-22 18:59:51.162,,,,,,{},,,,,,,,,
b2c02026b457bacf,1870e462d30d2000d2448303fca8ec1f,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:42:47.400Z,2025-10-22T18:42:47.400Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:42:47.619Z,2025-10-22T18:42:47.619Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-22 18:42:47.400,,,,,,{},,,,,,,,,
b2cd0acc0354fece,1870e5b04de00a005da785d797ea52a3,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:06:39.685Z,2025-10-22T19:06:39.685Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:06:38.890Z,2025-10-22T19:06:38.890Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-22 19:06:39.685,,,,,,{},,,,,,,,,
b67e4d10eb586e40,1870e57759cedf00a1fb3a713117cc74,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:02:35.072Z,2025-10-22T19:02:35.072Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:02:38.020Z,2025-10-22T19:02:38.020Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:02:35.072,,,,,,{},,,,,,,,,
b7129094f40a3d41,1870e4fb7dd9c500e41f605c88166fcd,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:53:43.101Z,2025-10-22T18:53:43.101Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:54:22.915Z,2025-10-22T18:54:22.916Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 18:53:43.101,,,,,,{},,,,,,,,,
b8a7b63fb29025b0,1870e4a32901210033b0b882f77ae02f,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:47:23.721Z,2025-10-22T18:47:23.721Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:49:08.515Z,2025-10-22T18:49:08.515Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-22 18:47:23.721,,,,,,{},,,,,,,,,
b8c70306511489bf,1870e430321a7f007857632c268f44cc,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:39:09.952Z,2025-10-22T18:39:09.952Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:39:11.716Z,2025-10-22T18:39:11.716Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-22 18:39:09.952,,,,,,{},,,,,,,,,
b92a32aedc578a95,1870e595091b8f00f7b6548a367d93ae,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:04:42.567Z,2025-10-22T19:04:42.567Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:04:43.482Z,2025-10-22T19:04:43.483Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:04:42.567,,,,,,{},,,,,,,,,
ba6114d7e83fd31f,1870e60514929100857620419a6187d6,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:12:43.796Z,2025-10-22T19:12:43.796Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:12:44.810Z,2025-10-22T19:12:44.810Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-22 19:12:43.796,,,,,,{},,,,,,,,,
c04454dab9fc6a8b,1870e4f0ce3d040069328f2e98fb1abe,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:52:57.205Z,2025-10-22T18:52:57.205Z,connection_successful,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:54:14.278Z,2025-10-22T18:54:14.278Z,{},{},{},,,,,0.0,,,,0,0,0,0,connection_successful,[],2025-10-22 18:52:57.205,,,,,,{},,,,,,,,,
c0d8d4bb613b6979,1870e53ded918800aab510a34a9c08cf,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:58:28.443Z,2025-10-22T18:58:28.443Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:58:30.939Z,2025-10-22T18:58:30.939Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-22 18:58:28.443,,,,,,{},,,,,,,,,
c3e5273fb2be1a84,1870e51f12e80c00d47a6008db70308c,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:56:15.925Z,2025-10-22T18:56:15.925Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:56:18.875Z,2025-10-22T18:56:18.875Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 18:56:15.925,,,,,,{},,,,,,,,,
c3ece45da679dd77,1870e430fb48db0003d24e138081e399,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:39:13.327Z,2025-10-22T18:39:13.328Z,init ErrorMessage,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:39:16.788Z,2025-10-22T18:39:16.788Z,{},{},{},,,,,1.0,,,,0,0,0,0,init ErrorMessage,[],2025-10-22 18:39:13.327,,,,,,{},,,,,,,,,
c8a229bca1e7006c,1870e6db6bc5fc001b4c841968a7ef2f,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:28:04.382Z,2025-10-22T19:28:04.382Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:28:06.950Z,2025-10-22T19:28:06.950Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-22 19:28:04.382,,,,,,{},,,,,,,,,
c9d67116296db00a,1870e786bfa1030009fdd8907cb02782,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:40:20.228Z,2025-10-22T19:40:20.228Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:40:19.329Z,2025-10-22T19:40:19.329Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:40:20.228,,,,,,{},,,,,,,,,
cb3a0898800364c5,1870e4af242ac20021c239a46cd60b92,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:48:15.179Z,2025-10-22T18:48:15.179Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:50:18.915Z,2025-10-22T18:50:18.915Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 18:48:15.179,,,,,,{},,,,,,,,,
cc7cc864fd1648e7,1870e4a32a0e3a00efc138dce1501e72,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:47:23.738Z,2025-10-22T18:47:23.738Z,init Step run,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:49:08.515Z,2025-10-22T18:49:08.515Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Step run,[],2025-10-22 18:47:23.738,,,,,,{},,,,,,,,,
cd67e13d2d71be40,1870e605040903007886b9cf88f902e3,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:12:43.518Z,2025-10-22T19:12:43.518Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:12:42.014Z,2025-10-22T19:12:42.014Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-22 19:12:43.518,,,,,,{},,,,,,,,,
cdce02c80917fab5,1870e601a67bf700dd00e12e97db9a41,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:12:29.064Z,2025-10-22T19:12:29.064Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:12:29.668Z,2025-10-22T19:12:29.668Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:12:29.064,,,,,,{},,,,,,,,,
cdd9c50b91d772ef,1870e78ba57fe9003ce01eb245547aee,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:40:41.264Z,2025-10-22T19:40:41.264Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:40:40.141Z,2025-10-22T19:40:40.141Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 19:40:41.264,,,,,,{},,,,,,,,,
d00aa8ab736d319e,1870e4a32a473f009dec09f89f77b75e,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:47:23.741Z,2025-10-22T18:47:23.741Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:49:08.515Z,2025-10-22T18:49:08.515Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-22 18:47:23.741,,,,,,{},,,,,,,,,
d072f6dcfd2ada2d,1870e4303231bb0086ed0108562cddc6,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:39:09.953Z,2025-10-22T18:39:09.953Z,update_step,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:39:11.716Z,2025-10-22T18:39:11.716Z,{},{},{},,,,,0.0,,,,0,0,0,0,update_step,[],2025-10-22 18:39:09.953,,,,,,{},,,,,,,,,
d5efdab460e70fd0,1870e53dd5815f006e440fd5dcf34e07,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:58:28.039Z,2025-10-22T18:58:28.039Z,init ErrorMessage,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:58:30.938Z,2025-10-22T18:58:30.939Z,{},{},{},,,,,0.0,,,,0,0,0,0,init ErrorMessage,[],2025-10-22 18:58:28.039,,,,,,{},,,,,,,,,
d62bdebd95b2466b,1870e4f0cfb863001f2b51a54171d5d5,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:52:57.230Z,2025-10-22T18:52:57.230Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:54:14.278Z,2025-10-22T18:54:14.278Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-22 18:52:57.230,,,,,,{},,,,,,,,,
d86ab90900777d57,1870e5761dabcf006ef3e13e77529bb9,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:02:29.768Z,2025-10-22T19:02:29.768Z,on_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:02:32.942Z,2025-10-22T19:02:32.943Z,{},{},{},,,,,0.0,,,,0,0,0,0,on_message,[],2025-10-22 19:02:29.768,,,,,,{},,,,,,,,,
d928e9204512f569,1870e595091b8f00bdc7acfd68ecb69a,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:04:42.567Z,2025-10-22T19:04:42.567Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:04:43.482Z,2025-10-22T19:04:43.483Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-22 19:04:42.567,,,,,,{},,,,,,,,,
da959166ecb1cf6a,1870e462d2ed1000d74c671dee5c845c,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T18:42:47.398Z,2025-10-22T18:42:47.398Z,init Message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T18:42:47.619Z,2025-10-22T18:42:47.619Z,{},{},{},,,,,0.0,,,,0,0,0,0,init Message,[],2025-10-22 18:42:47.398,,,,,,{},,,,,,,,,
dc0eafc7adc03790,1870e71c162e6800a7790a92b298b11d,cmh270g6p000mad07qlm3ynvv,SPAN,production,,2025-10-22T19:32:42.119Z,2025-10-22T19:32:42.119Z,send_message,"{""attributes"":{},""resourceAttributes"":{""telemetry.sdk.language"":""python"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.37.0"",""host.name"":""cf0843fa0ca397dc42f23a59195d05d0987f244a6ff62d8a19b3a356b4d5d60f"",""service.name"":""chainlit"",""deployment.environment"":""production""},""scope"":{""name"":""chainlit"",""version"":""1.3.1"",""attributes"":{}}}",DEFAULT,,,,,,,,2025-10-22T19:32:42.406Z,2025-10-22T19:32:42.406Z,{},{},{},,,,,0.0,,,,0,0,0,0,send_message,[],2025-10-22 19:32:42.119,,,,,,{},,,,,,,,,
